Drill_Num,Lithology,Deep_begin,Deep_end,Sample_Num,Lab_Num,Org_Moist%,Dry_Ash%,Org_Ash%,Dry_Vol%,Org_Vol%,Dry_Sulp%,Org_Sulp%,Dry_Hydro%,Org_Hydro%,Dry_GCV,Org_GCV,Dry_OVC,Org_OVC,Density
T-08,LG,11.2,12.3,4742,L22-2203,27.5277777777778,42.5257388571501,30.8193479661957,33.834539392881,24.520642576674,6.31356272067763,4.57557920506887,3.28165746194662,2.37829008839409,3693.07310279083,2676.45214588369,3531.61555566306,2408.03749575692,1.42
T-08,XC,12.3,12.5,4743,L22-2174,24.7444444444444,51.7516524790934,38.9459935823222,36.9092904547982,27.776291583372,0.317772940477264,0.23914179176139,1.74862584881934,1.31593809711704,781.754809964505,588.313925321066,695.722418202594,387.475326498463,
T-08,LG,13.15,13.25,4744,L22-2188,24.4444444444444,68.1497580184142,51.4909282805796,22.0157023575276,16.6340862256876,2.86294183062603,2.16311160536189,1.66826801682529,1.260469168268,1498.07149782947,1131.87624280449,1415.99271140167,935.41671528126,
T-09,SI,1.4,1.55,4890,L22-2217,31.3778897219619,59.9401064930042,41.1321659784028,19.8224150682994,13.6025595279389,0.325243309177788,0.223188822295922,0.311714883035804,0.213905330789887,95.3252693229607,65.4142114376389,79.9888970775991,<50,
T-09,ZC,1.55,1.75,4891,L22-2216,25.2514231402544,51.6574942362543,38.6132417830052,41.8376159285289,31.2730224986216,3.70249869349101,2.7675650816352,2.98680972186886,2.2325977606055,2078.59335854762,1553.71895421554,1931.64232023167,1304.99231712235,
T-09,LG,2.5,3.5,4892,L22-2135,29.1805555555556,43.0305600325412,30.4740035563789,38.9206195385167,27.5633665315134,6.55697609665484,4.64361404400597,3.68861131970828,2.61225404433229,3745.96783409428,2652.87360917316,3564.48815716464,2363.85765463645,1.7
T-09,CS,3.5,3.8,4893,L22-2218,13.5583333333334,86.4192845731108,74.7022699064065,10.1167663456217,8.74510144192779,1.44305955415047,1.24740472960023,0.62568493983773,0.540852490078065,440.868538220493,381.094112246765,410.084839180477,279.91333640159,
T-09,LG,3.8,5,4894,L22-2207,27.7916666666667,43.1639668928834,31.1679810939029,34.4844673651924,24.9006591432827,6.23569396704715,4.50269068537196,3.34437998719506,2.4149210490871,3691.68065751296,2665.70107477915,3527.13716214296,2394.0327924974,1.33
T-09,LG,6.6,7.2,4895,L22-2215,21.4,64.0752679688202,50.3631606234927,23.3798008010706,18.3765234296415,4.15683108406939,3.26726923207854,2.0638052139418,1.62215089815825,2100.50348824369,1650.99574175954,1998.96427171775,1453.48591757015,1.5077
T-09,LG,8.55,9.65,4896,L22-2136,28.4944444444445,31.0253154293853,22.1848241606455,40.6021338267045,29.0327813601952,6.18858025647864,4.42517869339647,4.11164533676883,2.94005484053064,4683.22444734249,3348.76565898584,4480.93149677346,3047.39551638729,1.4453
T-09,LG,10.3,10.4,4897,L22-2190,24.4305555555556,76.6705004787172,57.9394712645417,26.74274660963,20.2093450420829,4.83263556879166,3.65199585136048,1.88505000427675,1.42452181573192,981.364921729785,741.612019323856,888.620461519369,537.157490434289,
T-09,LG,11.1,11.4,4750,L22-2198,25.6777777777778,33.1043429993919,24.6038833692147,37.9010483530516,28.1689013815069,9.2118320068832,6.84643825489353,3.76036365262056,2.79478583026432,4362.65274184128,3242.42046557515,4177.64285013235,2963.68922494837,
T-09,LG,13.1,13.2,4898,L22-2180,24.0388888888889,35.2325565541647,26.7630414313941,35.7907019049412,27.1870148414589,12.0321237316511,9.13973487682589,3.57022103700686,2.71197956883304,4213.45012444202,3200.58353063865,4037.79524942128,2934.94024696318,
T-09,LG,16.05,16.15,4899,L22-2216,25.2514231402544,51.6574942362543,38.6132417830052,41.8376159285289,31.2730224986216,3.70249869349101,2.7675650816352,2.98680972186886,2.2325977606055,2078.59335854762,1553.71895421554,1931.64232023167,1304.99231712235,
T-10,XC,3.3,3.4,4745,L22-2205,24.6833333333333,47.054342578126,35.4397623517585,26.7466064939335,20.1446524576809,5.11136448621653,3.84970935220208,2.53294088283943,1.90772664159189,3140.64934930777,2365.43240158697,3016.02865787207,2135.81391748732,
T-10,CL,3.4,3.5,4746,L22-2162,21.1694444444445,90.6220376164026,71.4378557087747,10.6132420174896,8.3664776448427,0.720753399287567,0.56817390884394,0.499889316836906,0.394065525625405,<50,<50,<50,<50,
T-10,LG,3.5,4.8,4747,L22-2210,27.5722222222223,33.0055216569866,23.9051658801185,43.7367390366199,31.6775481566896,7.08238570680132,5.12961458108715,4.1093070453535,2.9762797750152,4280.52080791577,3100.28609848877,4078.34290128438,2802.2059113358,
T-10,CL,4.8,5.2,4748,L22-2194,20.7083333333333,60.7299381851945,48.1537801526772,28.9954546607797,22.9909792581099,0.826916854306256,0.655676155727002,1.27964111109871,1.01464876434202,534.372163257806,423.712594449836,471.41382059175,259.896041910875,
T-10,LG,5.2,5.4,4749,L22-2169,20.5694444444444,74.9475604831377,59.5312636670923,18.0717431637591,14.354485993547,5.07080647086468,4.02776975095488,1.58467771291447,1.25871831113304,1496.26129116025,1188.48865613131,1418.29514768486,1013.42777077912,
T-11,ZC,4.2,4.3,4900,L22-2191,21.4,58.7853613199096,46.2052939974489,26.1979425741401,20.5915828632741,8.4496000077025,6.64138560605417,2.25064008082003,1.76900310352455,2303.63437037733,1810.65661511658,2192.90287840098,1605.92166242317,
T-11,CS,4.3,4.5,4901,L22-2160,16.7166666666667,64.7410458702282,53.9185010355884,27.2633084254694,22.7057920336784,0.583348135128627,0.485831771872958,1.281416134127,1.06720607037211,546.978435896137,455.541874028833,483.932762097089,311.093668699859,
T-11,LG,4.5,4.65,4903,L22-2204,25.6222222222222,40.9172274844782,30.433324531233,35.1432556299577,26.1387725763263,6.35100473447076,4.72373618806081,3.43246879166881,2.552994010159,3845.12930141794,2859.92172707686,3676.25183686784,2593.39219955481,
T-11,LG,5.7,7,4904,L22-2137,25.2972222222222,45.0226663139844,33.6331823661662,31.8186999254903,23.769452697117,6.28488422593354,4.69498309688974,3.13803711325118,2.34420089129622,3586.42621184371,2679.16000319758,3432.03478587176,2424.69059712359,1.275
T-11,ZC,8,8.1,4905,L22-2196,18.0444444444445,57.4687787688018,47.0988569109647,27.4600453730731,22.5050327413097,4.10393541013048,3.3634030650136,2.52383528975221,2.06842323302359,2625.52715276329,2151.76536430911,2501.35445650748,1950.75449679991,2.08
T-11,CS,8.1,8.35,4906,L22-2185,20.4083333333334,67.0863683211103,53.3951586529104,23.5754993457596,18.7641328542791,4.82330134031126,3.8389459251094,2.03521367698243,1.61986048573827,1915.06238311406,1524.23006842686,1814.92987020652,1332.2870991952,
T-11,LG,8.35,8.8,4907,L22-2138,27.1333333333333,23.564102191443,17.1703757968315,41.9249253493528,30.5492956045617,8.12611116099647,5.92122633264609,4.33302119692685,3.1573281121607,5177.45455416306,3772.63855180015,4964.26991127426,3468.06467534851,1.2839
T-11,CS,8.8,8.9,4908,L22-2167,14.8722222222222,82.2107622528734,69.9841950000433,19.6113182867279,16.6946794504184,3.04403057647526,2.59131558462946,1.30958012105292,1.11481645527188,642.395749954511,546.857226475165,577.964407998707,410.211034653566,
T-11,ZC,8.9,9.15,4909,L22-2139,27.925,26.699674911732,19.2437906926308,45.0096162661344,32.4406809238164,2.5480204396098,1.83648573184876,4.13981169601048,2.98376927989955,4455.84799325544,3211.55244113886,4252.16925781172,2911.1634925678,1.7705
T-11,LG,9.8,10,4910,L22-2166,24.4138888888889,48.9955012797051,37.0337940367237,31.8650914374411,24.0855834195614,5.90883810422816,4.46626093483757,3.02562026285905,2.28694869368493,3255.09621257947,2460.40064001389,3106.23569564681,2213.6063753957,
T-12,LG,14.5,14.9,4828,L22-2442,25.1972222222222,46.3914174198028,34.7020688804964,35.7911901133809,26.7728044045343,7.14760868866448,5.34660984380683,3.41415370526244,2.55388180913923,3527.12420979847,2638.38688460175,3359.14784749956,2374.15117736988,1.64
T-12,LG,15.6,16.6,4829,L22-2443,29.4722222222223,32.3758781550179,22.8339873987751,42.5204083175234,29.9886990883867,6.19901671211882,4.37202873113047,4.15995820689334,2.93392607980616,4503.06605355459,3175.91241943753,4298.39610977544,2869.46603408884,
T-12,LG,16.6,18.2,4830,L22-2444,24.1111111111111,57.5098843007689,43.6436121971391,31.5496184784563,23.9426549119841,4.22969740029796,3.20987036044834,2.76948181583116,2.10172897801409,2565.026620124,1946.57020171632,2428.7681147851,1710.55402488692,
T-12,LG,22.8,24,4831,L22-2445,27.7833333333333,39.9088996061303,28.8208769988938,36.5478011530226,26.3936037326745,8.30112704865361,5.99479725030268,3.61142157561885,2.60804828119275,4003.4507530631,2891.15868550374,3825.76881154266,2610.03437673572,1.22
T-13,LG,11.2,12.55,4821,L22-2187,26.7666666666667,32.5915308334202,23.8678644136747,39.8730003289929,29.2003272409325,7.49564950027612,5.48931398403555,3.99083413682948,2.92262086620479,4517.61160624228,3308.39756630476,4321.26256671027,3017.38795302082,
T-13,MR,12.55,12.75,4822,L22-2164,22.0188731183895,60.1020323813468,46.8682421297246,41.7318271008542,32.5429490415314,1.1095174252584,0.865214191164333,2.43194785697118,1.8964603440393,937.740889900729,731.260913174231,818.089055337747,516.851262096355,
T-13,LG,12.75,13.85,4823,L22-2214,26.4694444444445,40.0038744166968,29.4150711023439,38.4829844115075,28.2967522321393,7.05584690730957,5.18820343009421,3.79823788011335,2.7928654145689,4073.86931862616,2995.53874259314,3886.99601492458,2712.54781975191,1.5034
T-13,LG,16.1,16.25,4824,L22-2181,27.6111111111111,45.8060048653125,33.1584579663901,34.3213915306566,24.8448739802475,9.51716913769805,6.88937299245587,3.29074268889046,2.38213206868015,3521.5643727083,2549.22132091051,3359.65983241489,2280.15931202033,
T-13,LG,17.2,18.35,4825,L22-2200,26.3444444444445,47.5906036166173,35.0531234860618,33.3324897925761,24.5512305372207,4.28242963976684,3.15424734244604,3.1523817861547,2.32190431782439,3347.85993729323,2465.8848360352,3192.76275341442,2206.7526991538,1.37
T-13,LG,19.4,19.6,4826,L22-2165,26.2472222222222,36.3303096796249,26.7946125639923,37.6401188669631,27.7606332232427,4.92207039603719,3.63016364125509,3.71136318639213,2.73723344338604,4185.07378143053,3086.6081658545,4002.47471266003,2807.57655821768,
T-13,ZC,20.5,20.7,4827,L22-2156,29.6166666666666,28.2027991442876,19.8500701310545,39.1525802895446,27.5568910937911,4.50434741259173,3.17030985389581,3.89323082406089,2.74018562833486,4630.3829759049,3259.01788454107,4438.8360193611,2961.30908496033,
T-14,LG,114.8,116,4842,L22-2456,28.8694444444444,49.4223202541181,35.1543709652001,28.7449531609475,20.4464448775662,3.67807692327503,2.61623654928622,2.75744078083957,1.96138294652664,3165.44338821127,2251.59746783128,3029.77730179396,1996.31548241772,1.69
T-14,LG,116,117.1,4843,L22-2457,27.805,45.334767341266,32.729435282027,39.2196751925833,28.3146445052855,6.13275792525357,4.42754458413681,3.6712098220064,2.65042993099752,3595.41486707067,2595.70976328167,3414.79134382795,2312.38111067659,
T-14,LG,117.8,118.25,4844,L22-2458,26.9625,49.4411761331368,36.1105990182398,36.0441708584943,26.3257612907727,5.95200799144369,4.34719783675069,3.35951951129403,2.45370906306138,3296.58585193441,2407.7438916066,3131.29749197875,2138.72765570398,
T-14,LG,121.8,123.2,4846,L22-2460,29.1083333333334,31.572608058515,22.3823480628156,43.052164625315,30.5203970389629,7.94981164864231,5.63575397458335,4.23697779068457,3.0036641721128,4593.81278715043,3256.63044835739,4385.35347984875,2948.75433775611,1.46
T-14,LG,123.2,124.7,4847,L22-2461,27.8777777777778,45.836118206293,33.0580270307831,34.6758385655136,25.0089853476388,5.0933542692906,3.67344028466281,3.18780083417767,2.29911280162747,3335.39285910462,2405.55944982756,3178.55305806307,2139.11532220971,
T-14,XC,124.7,125.45,4848,L22-2462,28.3583333333334,52.3133872078962,37.4781824855236,37.903445347401,27.1546599709672,4.12844956320294,2.9576900745713,3.26917894680164,2.34209428380447,2858.92203354631,2048.17939353313,2698.07842936367,1776.97752143662,1.57
T-14,LG/MR,127.5,128.65,4849,L22-2463,20.1791666666667,72.4150860981972,57.8023251826318,22.0319998723875,17.5861258981386,0.291400110307512,0.232597996381709,1.84873175108813,1.47567308981647,1581.68356859276,1262.51300514715,1490.72596643922,1078.92447246151,
T-14,LG,128.65,129.8,4850,L22-2464,26.8027777777778,43.9948807304003,32.2030306146327,38.9252848562844,28.4922272568875,7.14226059829444,5.2279363618238,3.64453464301873,2.66769812161629,3641.90862807266,2665.77595162063,3462.59752363614,2387.10992625933,
T-14,LG,131.5,132.5,4851,L22-2465,26.0777777777777,51.2834884911806,37.9098943257583,32.7857610472329,24.2359631385823,7.9196873364155,5.85440887213026,2.89860424236812,2.14271266938613,2883.55256066421,2131.58613178878,2740.9412319397,1882.7368906772,1.68
T-14E,LG,114.2,115.05,4832,L22-2446,29.825,28.2599185384193,19.8313978343357,42.2154023140237,29.6246585738661,5.2378387716671,3.67565335801739,4.23325576111437,2.97068723036201,4809.87855162077,3375.33227359987,4601.60236817394,3065.13696186606,1.45
T-14E,CS,115.05,115.3,4833,L22-2447,14.8888888888889,94.9969785036647,80.8529839264523,5.92908187512301,5.04630746260469,0.431550652218532,0.367297555110439,0.320012103386561,0.27236585688234,68.8491171003635,58.5982485543094,53.1045216137447,<50,2.07
T-14E,LG,115.3,116.1,4834,L22-2448,25.3638888888889,56.6777010819847,42.3020319547735,25.2038742754291,18.811191608514,3.45181380992353,2.57629959052321,2.33865363942165,1.74548012882279,2618.71793212297,1954.50922550589,2503.65617306342,1729.13021427892,1.67
T-14E,XC,116.1,117,4835,L22-2449,19.5933333333334,75.9242223521817,61.0481363859776,20.2769098786702,16.3039873364427,0.857309595482729,0.689334068741146,1.58364028452483,1.27335236477693,1231.02080706859,989.822796936954,1153.10570506997,819.410527256596,
T-14E,LG,117,118.25,4836,L22-2450,28.5444444444444,33.9957712671598,24.291867224345,42.4608782906648,30.3406564763628,7.34175991146031,5.24609533228903,4.10325632459997,2.93200460261138,4360.19027063322,3115.59818116025,4158.31005946291,2814.34911026733,1.42
T-14E,LG,119,120.2,4837,L22-2451,21.7777777777778,66.5490599466482,52.056153558267,29.0880749175051,22.7533386021373,4.45938485928396,3.48822993437323,2.27649994018757,1.78072884210228,1727.92193572692,1351.61893639084,1615.9181386697,1144.22929958163,1.62
T-14E,LG,122.6,124.5,4838,L22-2452,27.2944444444444,51.0009294261273,37.0805090777627,36.7841674386656,26.7441332927676,7.11219040832874,5.17095754854435,3.31996273080509,2.41379734766923,3099.99467511728,2253.86835073666,2936.65250876167,1984.99007678689,1.5
T-14E,LG,126.3,127.4,4839,L22-2453,26.3222222222222,47.3290765785454,34.8710118658149,30.9559433136378,22.8076511236369,6.33240926406121,4.66557842555443,2.84611578311023,2.09695486197822,3156.12570049454,2325.3632799977,3016.09680396552,2077.42087856615,1.36
T-14E,LG,127.85,129.45,4840,L22-2454,27.5583333333333,36.212022095815,26.23259233991,37.695799751623,27.3074656034049,6.87277896109018,4.97875562572975,3.65448305292764,2.64736843159166,4101.97480766869,2971.53891692199,3922.17424146465,2689.71755675435,1.28
T-14E,LG,131,131.9,4841,L22-2455,24.1972222222222,53.1353293902973,40.2780556592173,28.3924045440517,21.5222313222952,6.34753844558614,4.81161046226667,2.52376815069608,1.91308636289848,2709.73267352369,2054.052636883,2585.56328050945,1826.84406560617,1.5
T-15,LG,128.7,128.85,4600,L22-2924,21.3333333333333,42.7588107110912,33.6369310927251,38.7936452302111,30.5176675810994,6.43012677790658,5.05836639861984,3.59181087159938,2.82555788565818,3629.92145620508,2855.53821221466,3453.20436132239,2599.18743090695,
T-15,LG,129,129.45,4601,L22-2852,21.2944444444445,69.4982052414226,54.6989485364019,21.5454136366465,16.957437499465,2.77891042016314,2.18715688458062,1.87340044947592,1.4744702315403,1787.03435259752,1406.49531518051,1694.86305048331,1216.83193534428,
T-15,LG,129.8,130,4602,L22-2871,25.975,39.1336950107406,28.9687177317007,39.8231599814593,29.4790941762752,3.31529007996603,2.45414348169486,3.68214761872013,2.72570977475758,3805.92411968911,2817.33532959987,3624.76245684808,2540.36790868179,
T-15,CL,130.7,131.05,4603,L22-2850,22.675,68.5327984281223,52.9929863845456,28.5107442420573,22.0459329851708,3.45351679365041,2.67043186069018,2.23649688548485,1.72937121670116,1646.67603715479,1273.29224572994,1536.64039038894,1063.49468186824,
